id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd00492_c0	N-Acetyl-D-mannosamine [c0]	C8H15NO6	0	OVRNDRQMDRJTHS-ZTVVOAFPSA-N	CC(O)=NC1C(O)OC(CO)C(O)C1O	-212.63	C00645	cpd00492
cpd00078_c0	Succinyl-CoA [c0]	C25H35N7O19P3S	-5	VNOYUJKHFWYWIR-ITIYDSSPSA-I	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CCC(=O)[O-]	-862.04	C00091	cpd00078
cpd00434_c0	4-Aminobutanal [c0]	C4H10NO	1	DZQLQEYLEYWJIB-UHFFFAOYSA-O	[NH3+]CCCC=O	-31.79	C00555	cpd00434
cpd00281_c0	GABA [c0]	C4H9NO2	0	BTCSSZJGUNDROE-UHFFFAOYSA-N	NCCCC(=O)O	-84.49	C00334	cpd00281
cpd03447_c0	2-Octaprenyl-6-methoxy-1,4-benzoquinone [c0]	C47H70O3	0	AFTBILPWMUSGIN-MYCGWMCTSA-N	COC1=CC(=O)C=C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C1=O	166.52	C05813	cpd03447
cpd03448_c0	2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone [c0]	C48H72O3	0	FLYBTLROCQBHMR-KFSSTAEESA-N	COC1=CC(=O)C(C)=C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C1=O	166.11	C05814	cpd03448
cpd00290_c0	D-fructose-1,6-bisphosphate [c0]	C6H10O12P2	-4	RNBGYGVWRKECFJ-ARQDHWQXSA-J	O=P([O-])([O-])OCC1OC(O)(COP(=O)([O-])[O-])C(O)C1O	-644.17	C00354	cpd00290
cpd15662_c0	Prenol-45n teichoic acid-glucose substituted [c0]	C476H836N2O467P47	-47			-19616.9		cpd15662
cpd00286_c0	Undecaprenylphosphate [c0]	C55H89O4P	-2	UFPHFKCTOZIAFY-RDQGWRCRSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])[O-]	49.72	C00348	cpd00286
cpd00242_c0	H2CO3 [c0]	CHO3	-1	BVKZGUZCCUSVTD-UHFFFAOYSA-M	O=C([O-])O	-140.26	C00288	cpd00242
cpd00277_c0	Deoxyguanosine [c0]	C10H13N5O4	0	YKBGVTZYEHREMT-KVQBGUIXSA-N	N=c1nc(O)c2ncn(C3CC(O)C(CO)O3)c2[nH]1	-55.96	C00330	cpd00277
cpd00421_c0	Triphosphate [c0]	H2O10P3	-3	UNXRWKVEANCORM-UHFFFAOYSA-K	O=P([O-])([O-])OP(=O)(O)OP(=O)([O-])O		C00536	cpd00421
cpd00007_c0	O2 [c0]	O2	0	MYMOFIZGZYHOMD-UHFFFAOYSA-N	O=O	3.9197	C00007	cpd00007
cpd03446_c0	2-Octaprenyl-6-methoxyphenol [c0]	C47H72O2	0	MARGKPIMNMASKJ-CMAXTTDKSA-N	COc1cccc(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c1O	186.74	C05812	cpd03446
cpd03920_c0	Adenosylcobinamide-GDP [c0]	C68H97CoN21O21P2	1	OQFXEDFRAHLOFK-RRMAJTJESA-K	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(O)=NCC(C)OP(=O)(O)OP(=O)(O)OCC1OC([n+]6c[nH]c7c(O)nc(=N)[nH]c76)C(O)C1O)C5CC(=N)[O-])C(C)(CC(=N)O)C4CCC(=N)[O-])C(C)(CC(=N)O)C3CCC(=N)[O-])C(C)(C)C2CCC(=N)[O-].[CH2]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co+5]		C06510	cpd03920
cpd15311_c0	1,2-Diacyl-sn-glycerol dioctadecanoyl [c0]	C39H76O5	0			-139.24		cpd15311
cpd15739_c0	Monoglucosyl-1,2 distearoylglycerol [c0]	C45H86O10	0			-297.72		cpd15739
cpd00311_c0	Guanosine [c0]	C10H13N5O5	0	NYHBQMYGNKIUIF-UUOKFMHZSA-N	N=c1nc(O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1	-95.8	C00387	cpd00311
cpd00207_c0	Guanine [c0]	C5H5N5O	0	UYTPUPDQBNUYGX-UHFFFAOYSA-N	N=c1nc(O)c2nc[nH]c2[nH]1	28.4	C00242	cpd00207
cpd00475_c0	Ribose 1-phosphate [c0]	C5H9O8P	-2	YXJDFQJKERBOBM-TXICZTDVSA-L	O=P([O-])([O-])OC1OC(CO)C(O)C1O	-394.12	C00620	cpd00475
cpd15547_c0	Phosphatidylglycerophosphate dioctadecanoyl [c0]	C42H82O13P2	-2			-618.92		cpd15547
cpd00135_c0	Homocysteine [c0]	C4H9NO2S	0	FFFHZYDWPBMWHY-VKHMYHEASA-N	NC(CCS)C(=O)O	-81.774	C00155	cpd00135
cpd00540_c0	BET [c0]	C5H11NO2	0	KWIUHFFTVRNATP-UHFFFAOYSA-N	C[N+](C)(C)CC(=O)[O-]	-31.03	C00719	cpd00540
cpd00841_c0	5-diphosphomevalonate [c0]	C6H11O10P2	-3	SIGQQUBJQXSAMW-ZCFIWIBFSA-K	CC(O)(CCOP(=O)(O)OP(=O)([O-])[O-])CC(=O)[O-]	-578.27	C01143	cpd00841
cpd00658_c0	Isochorismate [c0]	C10H8O6	-2	NTGWPRCCOQCMGE-YUMQZZPRSA-L	C=C(OC1C=CC=C(C(=O)[O-])C1O)C(=O)[O-]	-169.49	C00885	cpd00658
cpd03451_c0	SHCHC [c0]	C11H10O6	-2	QJYRAJSESKVEAE-PSASIEDQSA-L	O=C([O-])CCC(=O)C1=CC=CC(O)C1C(=O)[O-]	-192.47	C05817	cpd03451
cpd00332_c0	Mevalonic acid [c0]	C6H11O4	-1	KJTLQQUUPVSXIM-ZCFIWIBFSA-M	CC(O)(CCO)CC(=O)[O-]	-157.77	C00418	cpd00332
cpd00812_c0	5-phosphomevalonate [c0]	C6H10O7P	-3	OKZYCXHTTZZYSK-ZCFIWIBFSA-K	CC(O)(CCOP(=O)([O-])[O-])CC(=O)[O-]	-370.27	C01107	cpd00812
cpd00355_c0	Nicotinamide ribonucleotide [c0]	C11H14N2O8P	-1	DAYLJWODMCOQEW-TURQNECASA-M	N=C([O-])c1ccc[n+](C2OC(COP(=O)([O-])O)C(O)C2O)c1	-337.74	C00455	cpd00355
cpd00103_c0	PRPP [c0]	C5H9O14P3	-4	PQGCEDQWHSBAJP-TXICZTDVSA-J	O=P([O-])([O-])OCC1OC(OP(=O)(O)OP(=O)([O-])[O-])C(O)C1O	-814.62	C00119	cpd00103
cpd00133_c0	Nicotinamide [c0]	C6H6N2O	0	DFPAKSUCGFBDDF-UHFFFAOYSA-N	N=C(O)c1cccnc1	5.55	C00153	cpd00133
cpd15661_c0	Prenol-45n teichoic acid [c0]	C206H386N2O242P47	-47			-12485.3		cpd15661
cpd00393_c0	Folate [c0]	C19H17N7O6	-2	OVBPIULPVIDEAO-LBPRGKRZSA-L	N=c1nc([O-])c2nc(CNc3ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc3)cnc2[nH]1	-107.8	C00504	cpd00393
cpd02964_c0	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2-6-diaminopimelate [c0]	C35H51N7O26P2	-4	QUHLBZKCGUXHGP-BHBBPGSKSA-J	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C([O-])=NC(CCC([O-])=NC(CCCC(N)C(=O)O)C(=O)O)C(=O)O	-1064.55	C04877	cpd02964
cpd11206_c0	Precorrin 1 [c0]	C41H38N4O16	-8	CJLVUWULFKHGFB-NZCAJUPMSA-F	CC1(CC(=O)[O-])C2=Cc3[nH]c(c(CCC(=O)[O-])c3CC(=O)[O-])Cc3[nH]c(c(CC(=O)[O-])c3CCC(=O)[O-])Cc3[nH]c(c(CC(=O)[O-])c3CCC(=O)[O-])CC(=N2)C1CCC(=O)[O-]		C15527	cpd11206
cpd00117_c0	D-Alanine [c0]	C3H7NO2	0	QNAYBMKLOCPYGJ-UWTATZPHSA-N	CC(N)C(=O)O	-87.92	C00133	cpd00117
cpd03444_c0	2-Octaprenylphenol [c0]	C46H70O	0	VUNQJPPPTJIREN-CMAXTTDKSA-N	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1ccccc1O	211.57	C05810	cpd03444
cpd03445_c0	2-Octaprenyl-6-hydroxyphenol [c0]	C46H70O2	0	YNPGYMZVNLIZLD-BQFKTQOQSA-N	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cccc(O)c1O	172.09	C05811	cpd03445
cpd03443_c0	3-Octaprenyl-4-hydroxybenzoate [c0]	C47H69O3	-1	UTIBHEBNILDQKX-LQOKPSQISA-M	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cc(C(=O)O)ccc1[O-]	128.94	C05809	cpd03443
cpd02904_c0	alpha-Ribazole 5'-phosphate [c0]	C14H17N2O7P	-2	ZMRGXEJKZPRBPJ-SYQHCUMBSA-L	Cc1cc2ncn(C3OC(COP(=O)([O-])[O-])C(O)C3O)c2cc1C	-289.84	C04778	cpd02904
cpd03423_c0	alpha-Ribazole [c0]	C14H18N2O4	0	HLRUKOJSWOKCPP-SYQHCUMBSA-N	Cc1cc2ncn(C3OC(CO)C(O)C3O)c2cc1C	-77.34	C05775	cpd03423
cpd02016_c0	N-Ribosylnicotinamide [c0]	C11H15N2O5	1	JLEBZPBDRKPWTD-TURQNECASA-O	N=C(O)c1ccc[n+](C2OC(CO)C(O)C2O)c1	-125.24	C03150	cpd02016
cpd00216_c0	Chorismate [c0]	C10H8O6	-2	WTFXTQVDAKGDEY-HTQZYQBOSA-L	C=C(OC1C=C(C(=O)[O-])C=CC1O)C(=O)[O-]	-169.49	C00251	cpd00216
cpd00227_c0	L-Homoserine [c0]	C4H9NO3	0	UKAUYVFTDYCKQA-VKHMYHEASA-N	NC(CCO)C(=O)O	-122.53	C00263	cpd00227
cpd00283_c0	Geranyldiphosphate [c0]	C10H18O7P2	-2	GVVPGTZRZFNKDS-JXMROGBWSA-L	CC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-411.09	C00341	cpd00283
cpd02591_c0	pendp [c0]	C25H42O7P2	-2	JMVSBFJBMXQNJW-GIXZANJISA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-326.82	C04217	cpd02591
cpd00284_c0	6-Phospho-D-gluconate [c0]	C6H10O10P	-3	BIRSGZKFKXLSJQ-SQOUGZDYSA-K	O=C([O-])C(O)C(O)C(O)C(O)COP(=O)([O-])[O-]	-481.16	C00345	cpd00284
cpd00367_c0	Cytidine [c0]	C9H13N3O5	0	UHDGCWIWMRVCDJ-XVFCMESISA-N	N=c1ccn(C2OC(CO)C(O)C2O)c(O)n1	-132.88	C00475	cpd00367
cpd15663_c0	Prenol-45n teichoic acid-alanine substituted [c0]	C341H611N47O287P47	-47			-13850.2		cpd15663
cpd00873_c0	Nicotinate ribonucleotide [c0]	C11H12NO9P	-2	JOUIQRNQJGXQDC-ZYUZMQFOSA-L	O=C([O-])c1ccc[n+](C2OC(COP(=O)([O-])[O-])C(O)C2O)c1	-380.18	C01185	cpd00873
cpd00218_c0	Niacin [c0]	C6H4NO2	-1	PVNIIMVLHYAWGP-UHFFFAOYSA-M	O=C([O-])c1cccnc1	-36.89	C00253	cpd00218
cpd00509_c0	deoxyribose-1-phosphate [c0]	C5H9O7P	-2	KBDKAJNTYKVSEK-VPENINKCSA-L	O=P([O-])([O-])OC1CC(O)C(CO)O1	-354.28	C00672	cpd00509
cpd00731_c0	Ala-Ala [c0]	C6H12N2O3	0	DEFJQIDDEAULHB-QWWZWVQMSA-N	CC(N)C(O)=NC(C)C(=O)O	-118.69	C00993	cpd00731
cpd15388_c0	L-alanine-L-glutamate [c0]	C8H13N2O5	-1	VYZAGTDAHUIRQA-WHFBIAKZSA-M	CC(N)C(O)=NC(CCC(=O)[O-])C(=O)O	-194.9		cpd15388
cpd02968_c0	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl- D-alanine [c0]	C41H61N9O28P2	-4	IMWOXEZVYQDRDF-MCZXNMLPSA-J	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C(O)=NC(CCC([O-])=NC(CCCC(N)C(=O)O)C(O)=NC(C)C([O-])=NC(C)C(=O)O)C(=O)O	-1126.09	C04882	cpd02968
cpd01772_c0	Succinylbenzoate [c0]	C11H8O5	-2	YIVWQNVQRXFZJB-UHFFFAOYSA-L	O=C([O-])CCC(=O)c1ccccc1C(=O)[O-]	-160.84	C02730	cpd01772
