reaction_id,loopless_flux,standard_flux,delta
PDH,0.0,0.0,0.0
PDHbr,0.0,0.0,0.0
PDHcr,0.0,0.0,0.0
PE160abcpp,0.0,0.0,0.0
PE161abcpp,0.0,0.0,0.0
PE180abcpp,0.0,0.0,0.0
PE181abcpp,0.0,0.0,0.0
PEPA,4.672023809523677,4.672023809523733,-5.595524044110789e-14
PERD,0.0,0.0,0.0
PFK,0.0,4.273040952285519e-15,-4.273040952285519e-15
PFK_2,0.0,0.0,0.0
PFK_4,2.1347619047617674,2.1347619047618656,-9.814371537686384e-14
PG160abcpp,0.0,0.0,0.0
PG161abcpp,0.0,0.0,0.0
PG180abcpp,0.0,0.0,0.0
PG181abcpp,0.0,0.0,0.0
PGAMT,0.0,0.0,0.0
PGCD,0.0,0.0,0.0
PGI,-5.327976190475988,-5.327976190476268,2.7977620220553945e-13
PGI1c,0.0,0.0,0.0
PGK,-9.999999999999684,-10.0,3.161915174132446e-13
PGL,0.0,0.0,0.0
PGLYCP,0.0,0.0,0.0
PGLYCP_1,0.0,0.0,0.0
PGM,-9.999999999999686,-10.000000000000002,3.161915174132446e-13
PGMT,-9.999999999999666,-10.0,3.339550858072471e-13
PGMT_2,0.0,0.0,0.0
PGMT_B,0.0,0.0,0.0
PGP181abcpp,0.0,0.0,0.0
PGPP181pp,0.0,0.0,0.0
PGSA181,0.0,0.0,0.0
PHACOAOR,0.0,0.0,0.0
PHEMEt,0.0,0.0,0.0
PHETA1,0.0,0.0,0.0
PHEabc,0.0,0.0,0.0
PHEt2r,0.0,0.0,0.0
PHHL,0.0,0.0,0.0
PHHL2,0.0,0.0,0.0
PIabc,0.0,0.0,0.0
PIt2r,0.0,0.0,0.0
PIt2rpp,0.0,0.0,0.0
PIt7,0.0,0.0,0.0
PItex,-9.999999999999735,-9.999999999999723,-1.2434497875801753e-14
PLCD,0.0,0.0,0.0
PLIPA1E160pp,0.0,0.0,0.0
PLIPA1E161pp,0.0,0.0,0.0
PLIPA1E180pp,0.0,0.0,0.0
PLIPA1E181pp,0.0,0.0,0.0
PLIPA1G160pp,0.0,0.0,0.0
PLIPA1G161pp,0.0,0.0,0.0
PLIPA1G180pp,0.0,0.0,0.0
PLIPA1G181pp,0.0,0.0,0.0
PLIPA2A160pp,0.0,0.0,0.0
PLIPA2A161pp,0.0,0.0,0.0
PLIPA2E180pp,0.0,0.0,0.0
PLPS_1,0.0,0.0,0.0
PMANM,0.0,0.0,0.0
PMDPHT,0.0,0.0,0.0
PMPK,0.0,0.0,0.0
PNP,0.0,0.0,0.0
PNTK,1.6768042151910968e-15,-4.164835351047507e-15,5.841639566238604e-15
PNTK_1,0.0,0.0,0.0
PNTOt4pp,1.6768042151910968e-15,-4.1648353510475064e-15,5.841639566238603e-15
PNTOtex,1.6768042151910968e-15,-4.1648353510475064e-15,5.841639566238603e-15
POR_syn,0.0,0.0,0.0
PPA,9.999999999999954,10.000000000000142,-1.8829382497642655e-13
PPAKr,0.0,0.0,0.0
PPAt2pp,0.0,0.0,0.0
PPAt4pp,0.0,0.0,0.0
PPAtex,0.0,0.0,0.0
PPBNGS,0.0,0.0,0.0
PPC,0.0,0.0,0.0
PPCDC,1.676804215191097e-15,-4.1648353510475064e-15,5.841639566238603e-15
PPCK,0.0,0.0,0.0
PPCOAC,0.0,0.0,0.0
PPDD,0.0,0.0,0.0
PPM,4.062823232577501e-15,1.4210854715202004e-14,-1.0148031482624503e-14
PPM2,-4.0628232325775e-15,-1.1018435048428951e-14,6.9556118158514514e-15
PPNCL,1.676804215191097e-15,-4.164835351047507e-15,5.841639566238604e-15
PPND,0.0,0.0,0.0
PPNDH,0.0,0.0,0.0
PPOR,0.0,0.0,0.0
PPPGO,0.0,0.0,0.0
PPRDNDH,0.0,0.0,0.0
PPTGS_BS,0.0,0.0,0.0
PRAGSr,0.0,0.0,0.0
PRAIS_1,0.0,0.0,0.0
PRAIi,0.0,0.0,0.0
PRAMPC_1,0.0,0.0,0.0
PRASCSi,0.0,0.0,0.0
PRATPP,0.0,0.0,0.0
PRFGS,0.0,0.0,0.0
PRFGS_1,0.0,0.0,0.0
PRMICI,0.0,0.0,0.0
PRO1x,0.0,0.0,0.0
PROAKGOX1,0.0,0.0,0.0
PROGLYabcpp,0.0,0.0,0.0
PROGLYtex,0.0,0.0,0.0
PROHISGLUtr,0.0,0.0,0.0
PROabc,0.0,0.0,0.0
PROt2r,0.0,0.0,0.0
PROt2rpp,0.0,0.0,0.0
PROt4,0.0,0.0,0.0
PROt4pp,0.0,0.0,0.0
PROtex,0.0,0.0,0.0
PRPPS,-9.999999999999723,-10.000000000000044,3.2152058793144533e-13
PSCVT,0.0,0.0,0.0
PSD161,0.0,0.0,0.0
PSD180,0.0,0.0,0.0
PSERT,0.0,0.0,0.0
PSP_L,0.0,0.0,0.0
PSSA161,0.0,0.0,0.0
PSSA180,0.0,0.0,0.0
PSUDS,0.0,0.0,0.0
PTA2,0.0,0.0,0.0
PTAr,0.0,0.0,0.0
PTHPS,0.0,0.0,0.0
PTHPS_1,0.0,0.0,0.0
PTHRP,0.0,0.0,0.0
PTPATi,0.0,0.0,0.0
PTRCAT1,0.0,0.0,0.0
PTRCTA,0.0,0.0,0.0
PTRCTA2,-3.7505399446797745e-14,-3.750539944679775e-14,6.310887241768095e-30
PTRCabc,-3.7505399446797745e-14,-3.7505399446797745e-14,0.0
PTRCabcpp,0.0,0.0,0.0
PUNP1,0.0,3.552713678800501e-15,-3.552713678800501e-15
PUNP2,0.0,0.0,0.0
PUNP3,2.9526002079523804e-15,1.2434497875801753e-14,-9.481897667849373e-15
PUNP4,-2.9526002079523804e-15,-1.1381545085701515e-14,8.428944877749134e-15
PUNP5,0.0,0.0,0.0
PUNP6,0.0,0.0,0.0
PUNP7,0.0,0.0,0.0
PYDXK_1,0.0,0.0,0.0
PYDXPP,0.0,0.0,0.0
PYK,19.999999999999357,19.999999999999996,-6.394884621840902e-13
PYNP1,0.0,0.0,0.0
PYNP1_1,0.0,0.0,0.0
PYNP2r,1.1102230246251195e-15,-1.1368592845956536e-15,2.2470823092207733e-15
PYNP2r_1,0.0,0.0,0.0
PYRt2rpp,0.0,0.0,0.0
PYRt4pp,0.0,0.0,0.0
PYRtex,0.0,0.0,0.0
QMO2,5.000000000000065,4.999999999999975,8.970602038971265e-14
QULNS,0.0,0.0,0.0
R5PP,2.8085714285712493,2.8085714285712493,0.0
RBFK,0.0,0.0,0.0
RBFSa,0.0,0.0,0.0
RBFSa_1,0.0,0.0,0.0
RBFSb,0.0,0.0,0.0
RBK,0.0,0.0,0.0
RECOAH2,0.0,0.0,0.0
RECOAH3,0.0,0.0,0.0
REPHACCOAI,0.0,0.0,0.0
RHA40tex,-6.001785714285179,-6.001785714285704,5.24913446042774e-13
RHACOAR80,0.0,0.0,0.0
RHCCE,0.0,0.0,0.0
RIBFLVt2,0.0,0.0,0.0
RIBabc,0.0,0.0,0.0
RIBabc1,2.8085714285712666,2.8085714285712493,1.7319479184152442e-14
RIBabcpp,0.0,0.0,0.0
RIBtex,0.0,0.0,0.0
RNDR1,0.0,0.0,0.0
RNDR2,-2.95260020795238e-15,-1.0704439122250275e-14,7.751838914297894e-15
RNDR3,0.0,0.0,0.0
RNDR4,0.0,0.0,0.0
RNMK,0.0,0.0,0.0
RNTR1,0.0,0.0,0.0
RNTR2,0.0,0.0,0.0
RNTR3,-1.1102230246251193e-15,-2.1253651671672535e-15,1.0151421425421342e-15
RNTR4,0.0,0.0,0.0
RPE,11.460952380952303,11.460952380952538,-2.3447910280083306e-13
RPI,1.46095238095231,1.460952380952536,-2.2604140781368187e-13
RU5PS,-9.999999999999998,-10.0,1.7763568394002505e-15
S6PG,0.0,0.0,0.0
SADT,0.0,0.0,0.0
SALCHS2FEexs,0.0,0.0,0.0
SALCHS4FEexs,0.0,0.0,0.0
SALCpts,0.0,0.0,0.0
SCYSSL,0.0,0.0,0.0
SDPDS,0.0,0.0,0.0
SDPTA,0.0,0.0,0.0
SERAT,0.0,0.0,0.0
SERD_L,0.0,0.0,0.0
SERGLUGLNtr,0.0,0.0,0.0
SERabc,0.0,0.0,0.0
SERt2r,0.0,0.0,0.0
SHCHD2_1,0.0,0.0,0.0
SHCHF_2,0.0,0.0,0.0
SHGO,0.0,0.0,0.0
SHK3Dr,0.0,0.0,0.0
SHKK,0.0,0.0,0.0
SHSL1,0.0,0.0,0.0
SHSL2,0.0,0.0,0.0
SHSL2r,0.0,0.0,0.0
SHSL3,0.0,0.0,0.0
SHSL4r,0.0,0.0,0.0
SLCYSS,0.0,0.0,0.0
SMIA1,0.0,0.0,0.0
SMIA1Eabc,0.0,0.0,0.0
SMIA2abc,0.0,0.0,0.0
SMIB1,0.0,0.0,0.0
SO3abcpp,0.0,0.0,0.0
SO3tex,0.0,0.0,0.0
SO4t2,0.0,0.0,0.0
SO4tex,0.0,0.0,0.0
SPMDabc,0.0,0.0,0.0
SPMDt3i,0.0,0.0,0.0
SPMS,0.0,0.0,0.0
SPODM,5.000000000000065,4.999999999999975,8.970602038971265e-14
SPP,0.0,0.0,0.0
SSALx,0.0,0.0,0.0
SSALy,0.0,0.0,0.0
SSCOARy,0.0,0.0,0.0
STFRNAt,0.0,0.0,0.0
SUCBZL,0.0,0.0,0.0
SUCBZS,0.0,0.0,0.0
SUCBZT1,0.0,0.0,0.0
SUCCt2_2pp,0.0,0.0,0.0
SUCD1,0.0,0.0,0.0
SUCD2,0.0,0.0,0.0
SUCD4,0.0,0.0,0.0
SUCD5_BS,0.0,0.0,0.0
SUCOAS,0.0,0.0,0.0
SUCR,0.0,0.0,0.0
SUCRt2,0.0,0.0,0.0
SUCpts,0.0,0.0,0.0
SULFACabcpp,0.0,0.0,0.0
SULFACtex,0.0,0.0,0.0
SULR,0.0,0.0,0.0
SULabc,0.0,0.0,0.0
SULabcpp,0.0,0.0,0.0
St,0.0,0.0,0.0
TAGURr,0.0,0.0,0.0
TAGabc,0.0,0.0,0.0
TALA,3.595714285714384,3.595714285714403,-1.9095836023552692e-14
TARTDC,0.0,0.0,0.0
TARTRt7,0.0,0.0,0.0
TARTRt7pp,0.0,0.0,0.0
TARTRtpp,0.0,0.0,0.0
TAURabc,0.0,0.0,0.0
TAURabcpp,0.0,0.0,0.0
TAURtex,0.0,0.0,0.0
TDP,0.0,0.0,0.0
TECA1S45,0.0,0.0,0.0
TECA2S45,0.0,0.0,0.0
TECA3S45,0.0,0.0,0.0
TGBPA,0.0,0.0,0.0
THDPS,0.0,0.0,0.0
THIORDXi,5.000000000000064,4.999999999999967,9.681144774731365e-14
THMDt2,0.0,0.0,0.0
THMP,0.0,0.0,0.0
THMabc,0.0,0.0,0.0
THPAT,0.0,0.0,0.0
THRA,0.0,0.0,0.0
THRA2,0.0,0.0,0.0
THRD,0.0,-6.794831170712355e-15,6.794831170712355e-15
THRD_L,0.0,0.0,0.0
THRS,0.0,2.0663270946622574e-15,-2.0663270946622574e-15
THRS_2,0.0,0.0,0.0
THRabc,0.0,0.0,0.0
THRabcpp,0.0,0.0,0.0
THRt2pp,0.0,0.0,0.0
THRt2r,0.0,0.0,0.0
THZPSN,0.0,0.0,0.0
THZPSN_1,0.0,0.0,0.0
TKT1,5.730476190476152,5.730476190476268,-1.163513729807164e-13
TKT2,5.730476190476152,5.730476190476269,-1.1723955140041653e-13
TMDK1,0.0,0.0,0.0
TMDPK_1,0.0,0.0,0.0
TMDPP,0.0,0.0,0.0
TMDS,0.0,0.0,0.0
TMN,0.0,0.0,0.0
TMPPP,0.0,0.0,0.0
TNTHAC1,0.0,0.0,0.0
TNTHAC2,0.0,0.0,0.0
TNTR1,0.0,0.0,0.0
TNTR1x,0.0,0.0,0.0
TNTR2,0.0,0.0,0.0
TNTR2x,0.0,0.0,0.0
TNTR3,0.0,0.0,0.0
TNTR4,0.0,0.0,0.0
TNTep,0.0,0.0,0.0
TNTtex,0.0,0.0,0.0
TNTtpp,0.0,0.0,0.0
TPI,2.1347619047617665,2.1347619047618847,-1.1812772982011666e-13
TRDR,5.000000000000065,4.999999999999946,1.1901590823981678e-13
TRE6PH,0.0,0.0,0.0
TREpts,0.0,0.0,0.0
TRPAS1,0.0,0.0,0.0
TRPS1,0.0,0.0,0.0
TRPS2,0.0,0.0,0.0
TRPS3,0.0,0.0,0.0
TRPabc,0.0,0.0,0.0
TRPt2r,0.0,0.0,0.0
TRSARr,0.0,0.0,0.0
TSULP,0.0,0.0,0.0
TSULabc,0.0,0.0,0.0
TSULabcpp,0.0,0.0,0.0
TSULtex,0.0,0.0,0.0
TTDCAtexi,0.0,0.0,0.0
TTDCEAtexi,0.0,0.0,0.0
TYRTA,0.0,0.0,0.0
TYRabc,0.0,0.0,0.0
TYRt2r,0.0,0.0,0.0
UAAGDS,0.0,0.0,0.0
UAG2E,0.0,0.0,0.0
UAG2EMA,0.0,0.0,0.0
UAGCVT,0.0,0.0,0.0
UAGDP,0.0,0.0,0.0
UAGPT2,0.0,0.0,0.0
UAGPT2_1,0.0,0.0,0.0
UAGPT3,0.0,0.0,0.0
UAMAGS,0.0,0.0,0.0
UAMAS,0.0,0.0,0.0
UAPGR,0.0,0.0,0.0
UDCPDP,0.0,0.0,0.0
UDCPDPex,2.6395855561353747e-13,-5.179386314870183e-15,2.6913794192840766e-13
UDPG4E,9.999999999999662,10.0,-3.375077994860476e-13
UGLYCH,0.0,0.0,0.0
UGMDDS,0.0,0.0,0.0
UGT_BS,0.0,0.0,0.0
UM3PL,0.0,0.0,0.0
UMPK,-1.1102230246251195e-15,1.1368592845956536e-15,-2.2470823092207733e-15
UNK5,0.0,0.0,0.0
UPP3MT_2,0.0,0.0,0.0
UPP3S,0.0,0.0,0.0
UPPDC1,0.0,0.0,0.0
UPPRT,0.0,0.0,0.0
URATEt_1,0.0,0.0,0.0
URAt2,0.0,0.0,0.0
URCN,0.0,0.0,0.0
UREA,0.0,0.0,0.0
UREASE,0.0,0.0,0.0
UREA_1,0.0,0.0,0.0
URIC,0.0,0.0,0.0
URIDK2r,0.0,0.0,0.0
URIH,0.0,0.0,0.0
URIK1,-1.1102230246251195e-15,1.1368592845956536e-15,-2.2470823092207733e-15
URIK2,0.0,0.0,0.0
URIK3,0.0,0.0,0.0
URIt2,0.0,0.0,0.0
URIt2pp,0.0,0.0,0.0
VALDHr,-9.999999999999726,-10.0,2.7355895326763857e-13
VALTA,0.0,0.0,0.0
VALabc,0.0,0.0,0.0
VALabcpp,0.0,0.0,0.0
VALt2r,0.0,0.0,0.0
VALt2rpp,0.0,0.0,0.0
VALt3pp,-2.6128702665819447e-15,-2.6128702665819447e-15,0.0
VALtex,2.6128702665819447e-15,2.6128702665819447e-15,0.0
VECOAH,0.0,0.0,0.0
VNDH_2,0.0,0.0,0.0
VPAMTr,-9.999999999999726,-10.000000000000002,2.753353101070388e-13
XANt2,0.0,0.0,0.0
XPPT,0.0,0.0,0.0
XTSNH,0.0,0.0,0.0
XYLI1,0.0,0.0,0.0
XYLI2,6.001785714285449,6.0017857142855995,-1.5010215292932116e-13
XYLK,0.0,0.0,0.0
XYLabc,0.0,0.0,0.0
XYLabcpp,0.0,0.0,0.0
XYLt2,0.0,0.0,0.0
XYLtex,0.0,0.0,0.0
YUMPS,0.0,0.0,0.0
ZN2abcpp,0.0,0.0,0.0
ZN2t3pp,0.0,0.0,0.0
ZN2t4,0.0,0.0,0.0
ZN2t4pp,0.0,0.0,0.0
ZN2t5,0.0,0.0,0.0
ZN2t6,0.0,0.0,0.0
ZNabc,0.0,0.0,0.0
ZNabcpp,0.0,0.0,0.0
Zn2tex,0.0,0.0,0.0
r0963,0.0,0.0,0.0
r2136,0.0,0.0,0.0
r2465_1,0.0,0.0,0.0
sink_hemeO_c,0.0,0.0,0.0
sink_lipopb_c,0.0,0.0,0.0
sink_sheme_c,0.0,0.0,0.0
EX_23camp_e,0.0,0.0,0.0
EX_23ccmp_e,0.0,0.0,0.0
EX_23cgmp_e,-9.999999999999723,-9.999999999999723,0.0
EX_23cump_e,0.0,0.0,0.0
EX_23dhbzs3_e,0.0,0.0,0.0
EX_2ameph_e,0.0,0.0,0.0
EX_2ddglcn_e,0.0,0.0,0.0
EX_2hxmp_e,0.0,0.0,0.0
EX_2m35mdntha_e,0.0,0.0,0.0
EX_2pglyc_e,0.0,0.0,0.0
EX_35dnta_e,0.0,0.0,0.0
EX_3amp_e,0.0,0.0,0.0
EX_3cmp_e,0.0,0.0,0.0
EX_3gmp_e,9.999999999999732,10.0,-2.682298827494378e-13
EX_3mb_e,-1.1102230246251203e-15,9.173499615804645e-15,-1.0283722640429765e-14
EX_3ump_e,0.0,0.0,0.0
EX_4abut_e,-3.7505399446797745e-14,-3.7505399446797745e-14,0.0
EX_4ahmmp_e,0.0,0.0,0.0
EX_4hba_e,0.0,0.0,0.0
EX_4hpro_DC_e,0.0,0.0,0.0
EX_4hpro_LT_e,0.0,0.0,0.0
EX_LalaLglu_e,0.0,0.0,0.0
EX_abg4_e,0.0,0.0,0.0
EX_abt__L_e,0.0,0.0,0.0
EX_ac_e,0.0,0.0,0.0
EX_acac_e,-3.9982142857142935,-3.9982142857142935,0.0
EX_acald_e,10.000000000000016,10.0,1.5987211554602254e-14
EX_acgam_e,0.0,0.0,0.0
EX_acmana_e,0.0,0.0,0.0
EX_acon_C_e,0.0,0.0,0.0
EX_actn__R_e,0.0,0.0,0.0
EX_ad_e,0.0,0.0,0.0
EX_agm_e,0.0,0.0,0.0
EX_ala_B_e,0.0,0.0,0.0
EX_ala_L_asp__L_e,0.0,0.0,0.0
EX_ala_L_glu__L_e,0.0,0.0,0.0
EX_ala_L_thr__L_e,0.0,0.0,0.0
EX_ala__D_e,0.0,0.0,0.0
EX_ala__L_e,9.99999999999969,10.0,-3.1086244689504383e-13
EX_ala_gln_e,0.0,0.0,0.0
EX_ala_his_e,0.0,0.0,0.0
EX_ala_leu_e,0.0,0.0,0.0
EX_alaala_e,0.0,0.0,0.0
EX_alagly_e,0.0,0.0,0.0
EX_alahis_e,0.0,0.0,0.0
EX_alaleu_e,0.0,0.0,0.0
EX_alathr_e,0.0,0.0,0.0
EX_alatrp_e,0.0,0.0,0.0
EX_arab__L_e,0.0,0.0,0.0
EX_arbt_e,0.0,0.0,0.0
EX_arg__L_e,0.0,0.0,0.0
EX_asn__L_e,0.0,0.0,0.0
EX_asp__L_e,0.0,0.0,0.0
EX_balaala_e,0.0,0.0,0.0
EX_balabala_e,0.0,0.0,0.0
EX_balagly_e,0.0,0.0,0.0
EX_balaleu_e,0.0,0.0,0.0
EX_balamd_e,0.0,0.0,0.0
EX_bhb_e,-6.0017857142851785,-6.001785714285704,5.258016244624741e-13
EX_btn_e,0.0,0.0,0.0
EX_but_e,0.0,0.0,0.0
EX_butso3_e,0.0,0.0,0.0
EX_bz_e,0.0,0.0,0.0
EX_ca2_e,0.0,0.0,0.0
EX_carn_e,0.0,0.0,0.0
EX_cellb_e,0.0,0.0,0.0
EX_cgly_e,0.0,0.0,0.0
EX_chol_e,0.0,0.0,0.0
EX_cit_e,-6.666666666666788,-6.666666666666627,-1.6076029396572267e-13
EX_cl_e,0.0,0.0,0.0
EX_cmcbtt_e,0.0,0.0,0.0
EX_co2_e,0.0,0.0,0.0
EX_co_e,0.0,0.0,0.0
EX_cobalt2_e,0.0,0.0,0.0
EX_cpgn_e,0.0,0.0,0.0
EX_cpgn_un_e,0.0,0.0,0.0
EX_cu2_e,0.0,0.0,0.0
EX_cys__L_e,0.0,0.0,0.0
EX_cytd_e,0.0,0.0,0.0
EX_d23hb_e,0.0,0.0,0.0
EX_dca_e,0.0,0.0,0.0
EX_dcyt_e,-1.1102230246251195e-15,-2.125365167167254e-15,1.0151421425421344e-15
EX_ddca_e,0.0,0.0,0.0
EX_drib_e,0.0,0.0,0.0
EX_enter_e,0.0,0.0,0.0
EX_ethso3_e,0.0,0.0,0.0
EX_etoh_e,-10.00000000000002,-10.00000000000002,0.0
EX_fald_e,9.999999999999998,9.999999999999998,0.0
EX_fcmcbtt_e,0.0,0.0,0.0
EX_fe2_e,0.0,0.0,0.0
EX_fe3_e,0.0,0.0,0.0
EX_fe3dcit_e,3.3333333333333943,3.3333333333333144,7.993605777301127e-14
EX_fe3dhbzs3_e,0.0,0.0,0.0
EX_fe3mcbtt_e,0.0,0.0,0.0
EX_fe3pyovd_kt_e,-3.333333333333394,-3.3333333333333135,-8.038014698286133e-14
EX_feenter_e,0.0,0.0,0.0
EX_feoxam_e,0.0,0.0,0.0
EX_feoxam_un_e,0.0,0.0,0.0
EX_fol_e,0.0,0.0,0.0
EX_for_e,0.0,0.0,0.0
EX_fru_e,0.0,0.0,0.0
EX_fum_e,0.0,0.0,0.0
EX_gal_bD_e,0.0,0.0,0.0
EX_gal_e,9.999999999999673,10.000000000000002,-3.2862601528904634e-13
EX_galt_e,0.0,0.0,0.0
EX_galur_e,0.0,0.0,0.0
EX_gam_e,0.0,0.0,0.0
EX_glc__D_e,0.0,0.0,0.0
EX_glc__aD_e,0.0,0.0,0.0
EX_glcn__D_e,0.0,0.0,0.0
EX_glcn_e,0.0,0.0,0.0
EX_glcr_e,0.0,0.0,0.0
EX_glcur_e,0.0,0.0,0.0
EX_gln__L_e,0.0,0.0,0.0
EX_glu__L_e,0.0,0.0,0.0
EX_gly_asn__L_e,0.0,0.0,0.0
EX_gly_asp__L_e,0.0,0.0,0.0
EX_gly_cys_e,0.0,0.0,0.0
EX_gly_e,0.0,0.0,0.0
EX_gly_gln_e,0.0,0.0,0.0
EX_gly_glu__L_e,0.0,0.0,0.0
EX_gly_leu_e,0.0,0.0,0.0
EX_gly_met_e,0.0,0.0,0.0
EX_gly_phe_e,0.0,0.0,0.0
EX_gly_pro__L_e,0.0,0.0,0.0
EX_gly_tyr_e,0.0,0.0,0.0
EX_glyald_e,10.0,10.0,0.0
EX_glyb_e,0.0,0.0,0.0
EX_glyc_e,-10.0,-9.999999999999995,-5.329070518200751e-15
EX_glygln_e,0.0,0.0,0.0
EX_glyglu_e,0.0,0.0,0.0
EX_glygly_e,0.0,0.0,0.0
EX_glyglygln_e,0.0,0.0,0.0
EX_glymet_e,0.0,0.0,0.0
EX_glyphe_e,0.0,0.0,0.0
EX_glyser_e,0.0,0.0,0.0
EX_gthox_e,0.0,2.2523865997557573e-15,-2.2523865997557573e-15
EX_gthrd_e,0.0,-4.5047731995115155e-15,4.5047731995115155e-15
EX_gua_e,0.0,0.0,0.0
EX_h2_e,0.0,0.0,0.0
EX_h2o2_e,0.0,0.0,0.0
EX_h2o_e,-9.999999999999735,-10.000000000000027,2.913225216616411e-13
EX_h2s_e,-1.6768042151910968e-15,4.164029773564482e-15,-5.840833988755579e-15
EX_h_e,0.0,0.0,0.0
EX_hexs_e,0.0,0.0,0.0
EX_his__L_e,0.0,0.0,0.0
EX_hisgly_e,0.0,0.0,0.0
EX_hishis_e,0.0,0.0,0.0
EX_hqn_e,0.0,0.0,0.0
EX_hxa_e,0.0,0.0,0.0
EX_hxan_e,0.0,0.0,0.0
EX_icit_e,0.0,0.0,0.0
EX_id3acald_e,0.0,0.0,0.0
EX_ile__L_e,0.0,-8.055774830259831e-19,8.055774830259831e-19
EX_ind3ac_e,0.0,0.0,0.0
EX_inost_e,0.0,0.0,0.0
EX_isetac_e,0.0,0.0,0.0
EX_istfrnA_e,0.0,0.0,0.0
EX_istfrnB_e,0.0,0.0,0.0
EX_k_e,0.0,0.0,0.0
EX_leu__L_e,1.1102230246251203e-15,-9.173499615804642e-15,1.0283722640429762e-14
EX_leuleu_e,0.0,0.0,0.0
EX_lipoate_e,0.0,0.0,0.0
EX_lys__L_e,0.0,-3.1577418490407447e-15,3.1577418490407447e-15
EX_lysglugly_e,0.0,0.0,0.0
EX_madg_e,0.0,0.0,0.0
EX_mal__D_e,0.0,0.0,0.0
EX_mal__L_e,0.0,0.0,0.0
EX_malt_e,-4.007142857142799,-4.007142857142799,0.0
EX_malttr_e,0.0,0.0,0.0
EX_maltttr_e,-0.6648809523808824,-0.6648809523809333,5.084821452783217e-14
EX_man_e,0.0,0.0,0.0
EX_manglyc_e,0.0,0.0,0.0
EX_mbdg_e,0.0,0.0,0.0
EX_mcbtt_e,0.0,0.0,0.0
EX_melib_e,0.0,0.0,0.0
EX_meoh_e,0.0,0.0,0.0
EX_met_L_ala__L_e,0.0,0.0,0.0
EX_met__D_e,0.0,0.0,0.0
EX_met__L_e,0.0,0.0,0.0
EX_metox__R_e,0.0,0.0,0.0
EX_metox_e,0.0,0.0,0.0
EX_metsox_R__L_e,0.0,0.0,0.0
EX_metsox_S__L_e,0.0,0.0,0.0
EX_mg2_e,0.0,0.0,0.0
EX_mmet_e,0.0,8.055774830259831e-19,-8.055774830259831e-19
EX_mn2_e,0.0,0.0,0.0
EX_mnl_e,0.0,0.0,0.0
EX_mobd_e,0.0,0.0,0.0
EX_mso3_e,0.0,0.0,0.0
EX_mththf_e,0.0,0.0,0.0
EX_nac_e,9.999999999999723,10.000000000000043,-3.197442310920451e-13
EX_nh4_e,0.0,0.0,0.0
EX_nmn_e,-9.999999999999726,-10.000000000000052,3.2507330161024584e-13
EX_no2_e,0.0,0.0,0.0
EX_no3_e,0.0,0.0,0.0
EX_o2_e,-8.000892857142821,-8.000892857142818,-3.552713678800501e-15
EX_octa_e,0.0,0.0,0.0
EX_oxa_e,-1.5777218104420236e-30,-8.493899877152009e-15,8.493899877152007e-15
EX_pacald_e,0.0,0.0,0.0
EX_phe__L_e,0.0,0.0,0.0
EX_pheme_e,0.0,0.0,0.0
EX_pi_e,10.0,10.0,0.0
EX_pnto__R_e,-1.6768042151910968e-15,4.1648353510475064e-15,-5.841639566238603e-15
EX_ppa_e,0.0,0.0,0.0
EX_pro__L_e,0.0,0.0,0.0
EX_progly_e,0.0,0.0,0.0
EX_prohisglu_e,0.0,0.0,0.0
EX_ptrc_e,3.7505399446797745e-14,3.7505399446797745e-14,0.0
EX_pyovd_kt_e,3.333333333333394,3.3333333333333135,8.038014698286133e-14
EX_pyr_e,0.0,0.0,0.0
EX_rib__D_e,2.8085714285712666,2.8085714285712493,1.7319479184152442e-14
EX_ribflv_e,0.0,0.0,0.0
EX_s_e,0.0,0.0,0.0
EX_salchs2_e,0.0,0.0,0.0
EX_salchs2fe_e,0.0,0.0,0.0
EX_salchs4_e,0.0,0.0,0.0
EX_salchs4fe_e,0.0,0.0,0.0
EX_salcn_e,0.0,0.0,0.0
EX_ser__D_e,0.0,0.0,0.0
EX_ser__L_e,0.0,0.0,0.0
EX_serglugly_e,0.0,0.0,0.0
EX_so3_e,0.0,0.0,0.0
EX_so4_e,0.0,0.0,0.0
EX_spmd_e,0.0,0.0,0.0
EX_stfrnA_e,0.0,0.0,0.0
EX_stfrnB_e,0.0,0.0,0.0
EX_succ_e,0.0,0.0,0.0
EX_sucr_e,0.0,0.0,0.0
EX_sulfac_e,0.0,0.0,0.0
EX_tagur_e,0.0,0.0,0.0
EX_tartr__L_e,0.0,0.0,0.0
EX_taur_e,0.0,0.0,0.0
EX_thm_e,0.0,0.0,0.0
EX_thr__L_e,0.0,0.0,0.0
EX_thymd_e,0.0,0.0,0.0
EX_tnt_e,0.0,0.0,0.0
EX_tre_e,0.0,0.0,0.0
EX_trp__L_e,0.0,0.0,0.0
EX_tsul_e,0.0,0.0,0.0
EX_ttdca_e,0.0,0.0,0.0
EX_ttdcea_e,0.0,0.0,0.0
EX_tyr__L_e,0.0,0.0,0.0
EX_udcpdp_e,-2.6395855561353747e-13,5.179386314870183e-15,-2.6913794192840766e-13
EX_udcpp_e,2.6395855561353747e-13,-5.179386314870183e-15,2.6913794192840766e-13
EX_ura_e,0.0,0.0,0.0
EX_urate_e,0.0,0.0,0.0
EX_uri_e,0.0,0.0,0.0
